id;source;name;neighbourhood_group_cleansed;property_type;room_type;accommodates;bathrooms;bedrooms;beds;price
1087820715987636009;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087821847487135077;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087822784533661224;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087823941604267279;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087824938540858333;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1088364768706362102;city scrape;Congresos flat by Concept;CAMPANAR;Entire rental unit;Entire home/apt;4;1;1;3;98
1088462465472693480;city scrape;Arena 20 Suites-1 dormitorio;QUATRE CARRERES;Entire serviced apartment;Entire home/apt;4;1;1;1;116
1088467146761831809;city scrape;gran dormitorio, casa centrica;EXTRAMURS;Private room in rental unit;Private room;1;1;1;1;50
1088503529643110569;city scrape;Arena 20. 1 dormitorio y terraza;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;1;122
1088525175982197432;city scrape;Arena 20 Suites. Estudio.;QUATRE CARRERES;Entire rental unit;Entire home/apt;2;1;0;1;103
1088562850549646973;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088564014745905530;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088565297877463701;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088566392186926833;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088567375300458500;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088568334131966297;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088569347692235929;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088570319884207751;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088571328829354174;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088572370124124531;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088573436688265352;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088574565160536953;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088575662287697533;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088576790757963782;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088577913168962147;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088579033370633795;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088579991716498386;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088581118063768845;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088582242368749643;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088583437792380594;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088585070210854753;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088586712194150211;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088588026535955323;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088589552870313069;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088590929590117055;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088591936356718602;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088592874841000485;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088593813313907170;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088595829269051136;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1088944938874844963;city scrape;Casa Mariposa;LA SAIDIA;Entire rental unit;Entire home/apt;3;1;1;1;85
1089169030244669512;city scrape;Apartamento en Patraix;PATRAIX;Entire rental unit;Entire home/apt;4;1;2;2;150
1089682628511295918;city scrape;Beach flat with pool;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;2;2;2;201
1089685456250788016;city scrape;Habitación en valencia capital.;JESUS;Private room in rental unit;Private room;1;1.5;1;1;27
1089768039129119281;city scrape;Mosaic Apartments - Faiança Blava;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1.5;1;2;140
1089774672419024535;city scrape;Adosado a 2 minutos de la playa.;POBLATS DEL SUD;Entire home;Entire home/apt;6;3.5;4;5;180
1089861833225976199;city scrape;Apartamento Reina;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;2;66
1089878166942461124;city scrape;Espaciosa vivienda ideal para disfrutar valencia;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;3;1;140
1089929023717142820;city scrape;Apartamento El Comboi;PATRAIX;Entire rental unit;Entire home/apt;4;1;2;1;60
1090000959617768729;city scrape;Estudio acogedor y confortable;JESUS;Entire rental unit;Entire home/apt;2;1;1;0;69
1090285780079704900;city scrape;Loft Villalonga by Interhome;BENIMACLET;Entire rental unit;Entire home/apt;7;3;4;4;454
1090349414622487804;city scrape;Picasso;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;1;109
1090354668286717889;city scrape;Estudio con encanto Osito Hub A;ALGIROS;Entire loft;Entire home/apt;2;1;0;1;100
1090368748542341640;city scrape;Estudio con encanto Usa Osito Hub B;ALGIROS;Entire loft;Entire home/apt;2;1;0;1;100
1090376803773894180;city scrape;Fantástico Estudio equipado;JESUS;Entire rental unit;Entire home/apt;2;1;1;0;73
1090379909470533302;city scrape;Acogedor bajo con gran terraza;PATRAIX;Entire home;Entire home/apt;6;1;2;3;115
1090385444452215714;city scrape;Acogedor & terraza 4 pax Osito Hub C;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;0;2;100
1090434070607683526;city scrape;Charming Two-Bedroom Loft;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;2;0;108
1090559884024178613;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090560518367322503;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090561439548803225;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090562049938531407;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090563383199884892;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090564089274850014;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090564791791728136;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090565502259947587;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090566159262087952;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090566765651689697;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090567499245935254;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090568110874339146;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090568744342728618;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090569397298922604;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090570097828697270;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090570866500632327;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090571621884036583;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1090638589436444517;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090681068179949584;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090681527601928869;city scrape;Sailboat experience - Bushido;POBLATS MARITIMS;Boat;Entire home/apt;3;0.5;2;0;102
1090682046194292439;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090683062699488737;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090684068891702743;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090685067747220923;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090686159429572169;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090689534276978706;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090691746287555632;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090692839534922442;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090693790259286870;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090694826726770217;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090695979417491898;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090697193300195241;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090698255092492189;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090699210294793266;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090700196002336350;city scrape;Cozy studio near Valencia city centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;0;2;300
1090994595312949597;city scrape;High Ceiling Loft On Plaza del Carmen;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;1;1;137
1091085602269697470;city scrape;Loft refugio Osito Hub B;ALGIROS;Entire loft;Entire home/apt;4;1;0;2;110
1091093699881323607;city scrape;limehome Valencia Antonio Ferrandis | Studio;QUATRE CARRERES;Entire rental unit;Entire home/apt;2;1;1;1;134
1091118012296645176;city scrape;Valencia Antonio Ferrandis | Studio + sofa bed;QUATRE CARRERES;Entire rental unit;Entire home/apt;3;1;1;2;154
1091125806978170903;city scrape;limehome Valencia Antonio Ferrandis |1-bedroom apt;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;2;171
1091143601467418330;city scrape;Valencia Antonio Ferrandis | 1-Bedroom Comfort Apt;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;2;178
1091163306064490513;city scrape;At 15 min on foot to Ciutat Vella;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;2;3;113
1091166875477202689;city scrape;Estudio con encanto Osito Hub C;ALGIROS;Entire loft;Entire home/apt;2;1;0;1;100
1091185498249528115;city scrape;Estudio con encanto 4 Pax Osito Hub D;ALGIROS;Entire loft;Entire home/apt;4;1;0;2;100
1091205567532858522;city scrape;The Cruz Cubierta Apartment 01 by Florit Flats;JESUS;Entire rental unit;Entire home/apt;4;1;2;5;124
1091205880041789643;city scrape;The Cruz Cubierta Apartment 02 by Florit Flats;JESUS;Entire rental unit;Entire home/apt;4;1;1;3;127
1091220808072901721;city scrape;Habitación cerca Ciudad Ciencias;POBLATS MARITIMS;Private room in home;Private room;2;1;1;1;60
1091374688671935463;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091376740341776432;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091379415367041765;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091381738466407210;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091384033288287683;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091386357106194929;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091388869871242182;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091392024466536947;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091393745257660894;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091395498903573540;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091397595710983739;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091399581237105305;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091403047923239679;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091407100105167910;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091410109314159548;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091412184123246857;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091414056892520068;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091415840024469124;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091417830294324043;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091419597154997906;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091421636503314889;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091423465777111036;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;300
1091430515952940447;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1091430935705001308;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1091431325920406838;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1091431773320814319;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
